Freq.	V(vo)
3.71535229097168e+005	(-7.70174638206295e-002dB,2.47683340163591e-003°)
3.80189396320557e+005	(-7.70174634911651e-002dB,2.42045382202480e-003°)
3.89045144994276e+005	(-7.70174631765405e-002dB,2.36535757203044e-003°)
3.98107170553493e+005	(-7.70174628760641e-002dB,2.31151548053341e-003°)
4.07380277804108e+005	(-7.70174625891162e-002dB,2.25889895964174e-003°)
4.16869383470331e+005	(-7.70174623150885e-002dB,2.20748013008277e-003°)
4.26579518801588e+005	(-7.70174620533867e-002dB,2.15723174320904e-003°)
4.36515832240161e+005	(-7.70174618034640e-002dB,2.10812720820967e-003°)
4.46683592150958e+005	(-7.70174615647882e-002dB,2.06014034605965e-003°)
4.57088189614870e+005	(-7.70174613368612e-002dB,2.01324580382557e-003°)
4.67735141287193e+005	(-7.70174611191907e-002dB,1.96741873996311e-003°)
4.78630092322633e+005	(-7.70174609113145e-002dB,1.92263485284492e-003°)
4.89778819368440e+005	(-7.70174607127958e-002dB,1.87887032091213e-003°)
5.01187233627266e+005	(-7.70174605232104e-002dB,1.83610204525080e-003°)
5.12861383991359e+005	(-7.70174603421566e-002dB,1.79430722108746e-003°)
5.24807460249766e+005	(-7.70174601692567e-002dB,1.75346380588088e-003°)
5.37031796370246e+005	(-7.70174600041373e-002dB,1.71355008220458e-003°)
5.49540873857618e+005	(-7.70174598464461e-002dB,1.67454493454035e-003°)
5.62341325190342e+005	(-7.70174596958552e-002dB,1.63642767223110e-003°)
5.75439937337150e+005	(-7.70174595520407e-002dB,1.59917797540658e-003°)
5.88843655355582e+005	(-7.70174594147009e-002dB,1.56277627746043e-003°)
6.02559586074350e+005	(-7.70174592835372e-002dB,1.52720317326380e-003°)
6.16595001861474e+005	(-7.70174591582830e-002dB,1.49243970208897e-003°)
6.30957344480185e+005	(-7.70174590386610e-002dB,1.45846761551584e-003°)
6.45654229034647e+005	(-7.70174589244280e-002dB,1.42526886350828e-003°)
6.60693448007588e+005	(-7.70174588153330e-002dB,1.39282577249246e-003°)
6.76082975391973e+005	(-7.70174587111502e-002dB,1.36112116852080e-003°)
6.91830970918928e+005	(-7.70174586116501e-002dB,1.33013834417229e-003°)
7.07945784384129e+005	(-7.70174585166351e-002dB,1.29986066012214e-003°)
7.24435960074981e+005	(-7.70174584258961e-002dB,1.27027221699273e-003°)
7.41310241300908e+005	(-7.70174583392355e-002dB,1.24135730863913e-003°)
7.58577575029174e+005	(-7.70174582564783e-002dB,1.21310059381083e-003°)
7.76247116628682e+005	(-7.70174581774483e-002dB,1.18548710471295e-003°)
7.94328234724271e+005	(-7.70174581019714e-002dB,1.15850201967195e-003°)
8.12830516164089e+005	(-7.70174580298949e-002dB,1.13213133811625e-003°)
8.31763771102660e+005	(-7.70174579610620e-002dB,1.10636080751278e-003°)
8.51138038202365e+005	(-7.70174578953270e-002dB,1.08117702904733e-003°)
8.70963589956069e+005	(-7.70174578325515e-002dB,1.05656643665472e-003°)
8.91250938133734e+005	(-7.70174577725985e-002dB,1.03251597514649e-003°)
9.12010839355898e+005	(-7.70174577153394e-002dB,1.00901314539867e-003°)
9.33254300796979e+005	(-7.70174576606674e-002dB,9.86045083060418e-004°)
9.54992586021423e+005	(-7.70174576084500e-002dB,9.63600028180495e-004°)
9.77237220955797e+005	(-7.70174575585841e-002dB,9.41665843436624e-004°)
9.99999999999987e+005	(-7.70174575109657e-002dB,9.20230845221769e-004°)
1.02329299228074e+006	(-7.70174574654848e-002dB,8.99283888840367e-004°)
1.04712854805089e+006	(-7.70174574220529e-002dB,8.78813714606176e-004°)
1.07151930523759e+006	(-7.70174573805746e-002dB,8.58809461401831e-004°)
1.09647819614317e+006	(-7.70174573409681e-002dB,8.39260600529753e-004°)
1.12201845430195e+006	(-7.70174573031392e-002dB,8.20156579876223e-004°)
1.14815362149687e+006	(-7.70174572670148e-002dB,8.01487642288301e-004°)
1.17489755493951e+006	(-7.70174572325210e-002dB,7.83243560470227e-004°)
1.20226443461740e+006	(-7.70174571995761e-002dB,7.65414749224707e-004°)
1.23026877081236e+006	(-7.70174571681082e-002dB,7.47991844966222e-004°)
1.25892541179415e+006	(-7.70174571380645e-002dB,7.30965342591562e-004°)
1.28824955169312e+006	(-7.70174571093664e-002dB,7.14326481073088e-004°)
1.31825673855639e+006	(-7.70174570819603e-002dB,6.98066476899448e-004°)
1.34896288259163e+006	(-7.70174570557937e-002dB,6.82176614571583e-004°)
1.38038426460287e+006	(-7.70174570308034e-002dB,6.66648341240629e-004°)
1.41253754462273e+006	(-7.70174570069319e-002dB,6.51473627512157e-004°)
1.44543977074591e+006	(-7.70174569841433e-002dB,6.36644243583204e-004°)
1.47910838816819e+006	(-7.70174569623724e-002dB,6.22152343959181e-004°)
1.51356124843619e+006	(-7.70174569415889e-002dB,6.07990538158289e-004°)
1.54881661891246e+006	(-7.70174569217366e-002dB,5.94150953148418e-004°)
1.58489319246109e+006	(-7.70174569027764e-002dB,5.80626387582160e-004°)
1.62181009735891e+006	(-7.70174568846685e-002dB,5.67409806920945e-004°)
1.65958690743754e+006	(-7.70174568673788e-002dB,5.54493985249090e-004°)
1.69824365246172e+006	(-7.70174568508704e-002dB,5.41872103736995e-004°)
1.73780082874935e+006	(-7.70174568351013e-002dB,5.29537579504682e-004°)
1.77827941003890e+006	(-7.70174568200396e-002dB,5.17483914950588e-004°)
1.81970085860996e+006	(-7.70174568056609e-002dB,5.05704331926886e-004°)
1.86208713666284e+006	(-7.70174567919243e-002dB,4.94193298668374e-004°)
1.90546071796322e+006	(-7.70174567788084e-002dB,4.82944040363259e-004°)
1.94984459975802e+006	(-7.70174567662860e-002dB,4.71950787580639e-004°)
1.99526231496885e+006	(-7.70174567543201e-002dB,4.61207997343362e-004°)
2.00000000000000e+006	(-7.70174567531176e-002dB,4.60115526267716e-004°)
