Freq.	-I(R)/I(Rl)
4.21696503428677e+002	(3.52735306167925e+001dB,-7.51566522982564e+001°)
4.21890746567892e+002	(3.52697932227745e+001dB,-7.51501171206854e+001°)
4.22085079179979e+002	(3.52660560548362e+001dB,-7.51435793283501e+001°)
4.22279501306151e+002	(3.52623191131589e+001dB,-7.51370389205499e+001°)
4.22474012987640e+002	(3.52585823979244e+001dB,-7.51304958965787e+001°)
4.22668614265698e+002	(3.52548459093126e+001dB,-7.51239502557346e+001°)
4.22863305181594e+002	(3.52511096475079e+001dB,-7.51174019973061e+001°)
4.23058085776618e+002	(3.52473736126875e+001dB,-7.51108511205899e+001°)
4.23252956092078e+002	(3.52436378050356e+001dB,-7.51042976248877e+001°)
4.23447916169302e+002	(3.52399022247328e+001dB,-7.50977415094859e+001°)
4.23642966049636e+002	(3.52361668719610e+001dB,-7.50911827736944e+001°)
4.23838105774445e+002	(3.52324317469037e+001dB,-7.50846214167990e+001°)
4.24033335385114e+002	(3.52286968497388e+001dB,-7.50780574381033e+001°)
4.24228654923045e+002	(3.52249621806550e+001dB,-7.50714908368972e+001°)
4.24424064429663e+002	(3.52212277398271e+001dB,-7.50649216124735e+001°)
4.24619563946408e+002	(3.52174935274452e+001dB,-7.50583497641498e+001°)
4.24815153514741e+002	(3.52137595436857e+001dB,-7.50517752912037e+001°)
4.25010833176142e+002	(3.52100257887338e+001dB,-7.50451981929416e+001°)
4.25206602972110e+002	(3.52062922627707e+001dB,-7.50386184686690e+001°)
4.25402462944163e+002	(3.52025589659824e+001dB,-7.50320361176678e+001°)
4.25598413133838e+002	(3.51988258985492e+001dB,-7.50254511392566e+001°)
4.25794453582692e+002	(3.51950930606540e+001dB,-7.50188635327204e+001°)
4.25990584332300e+002	(3.51913604524830e+001dB,-7.50122732973633e+001°)
4.26186805424256e+002	(3.51876280742144e+001dB,-7.50056804324830e+001°)
4.26383116900175e+002	(3.51838959260366e+001dB,-7.49990849373874e+001°)
4.26579518801688e+002	(3.51801640081325e+001dB,-7.49924868113642e+001°)
4.26776011170450e+002	(3.51764323206829e+001dB,-7.49858860537243e+001°)
4.26972594048129e+002	(3.51727008638756e+001dB,-7.49792826637737e+001°)
4.27169267476418e+002	(3.51689696378910e+001dB,-7.49726766407889e+001°)
4.27366031497026e+002	(3.51652386429156e+001dB,-7.49660679840940e+001°)
4.27562886151682e+002	(3.51615078791325e+001dB,-7.49594566929834e+001°)
4.27759831482134e+002	(3.51577773467260e+001dB,-7.49528427667656e+001°)
4.27956867530149e+002	(3.51540470458795e+001dB,-7.49462262047296e+001°)
4.28153994337514e+002	(3.51503169767811e+001dB,-7.49396070061926e+001°)
4.28351211946034e+002	(3.51465871396136e+001dB,-7.49329851704471e+001°)
4.28548520397536e+002	(3.51428575345594e+001dB,-7.49263606967944e+001°)
4.28745919733862e+002	(3.51391281618081e+001dB,-7.49197335845551e+001°)
4.28943409996878e+002	(3.51353990215420e+001dB,-7.49131038330201e+001°)
4.29140991228465e+002	(3.51316701139454e+001dB,-7.49064714414894e+001°)
4.29338663470527e+002	(3.51279414392054e+001dB,-7.48998364092676e+001°)
4.29536426764984e+002	(3.51242129975060e+001dB,-7.48931987356724e+001°)
4.29734281153777e+002	(3.51204847890353e+001dB,-7.48865584199979e+001°)
4.29932226678867e+002	(3.51167568139767e+001dB,-7.48799154615562e+001°)
4.30130263382233e+002	(3.51130290725171e+001dB,-7.48732698596449e+001°)
4.30328391305874e+002	(3.51093015648412e+001dB,-7.48666216135750e+001°)
4.30526610491807e+002	(3.51055742911361e+001dB,-7.48599707226480e+001°)
4.30724920982072e+002	(3.51018472515865e+001dB,-7.48533171861832e+001°)
4.30923322818723e+002	(3.50981204463817e+001dB,-7.48466610034672e+001°)
4.31121816043839e+002	(3.50943938757076e+001dB,-7.48400021738231e+001°)
4.31320400699513e+002	(3.50906675397470e+001dB,-7.48333406965544e+001°)
4.31519076827862e+002	(3.50869414386910e+001dB,-7.48266765709556e+001°)
4.31717844471020e+002	(3.50832155727230e+001dB,-7.48200097963528e+001°)
4.31916703671140e+002	(3.50794899420319e+001dB,-7.48133403720486e+001°)
4.32115654470396e+002	(3.50757645468050e+001dB,-7.48066682973495e+001°)
4.32314696910981e+002	(3.50720393872267e+001dB,-7.47999935715615e+001°)
4.32513831035106e+002	(3.50683144634881e+001dB,-7.47933161939999e+001°)
4.32713056885003e+002	(3.50645897757746e+001dB,-7.47866361639788e+001°)
4.32912374502924e+002	(3.50608653242747e+001dB,-7.47799534807844e+001°)
4.33111783931138e+002	(3.50571411091746e+001dB,-7.47732681437531e+001°)
4.33311285211936e+002	(3.50534171306653e+001dB,-7.47665801521844e+001°)
4.33510878387626e+002	(3.50496933889278e+001dB,-7.47598895053851e+001°)
4.33710563500539e+002	(3.50459698841578e+001dB,-7.47531962026774e+001°)
4.33910340593022e+002	(3.50422466165390e+001dB,-7.47465002433535e+001°)
4.34110209707443e+002	(3.50385235862605e+001dB,-7.47398016267431e+001°)
4.34310170886190e+002	(3.50348007935120e+001dB,-7.47331003521474e+001°)
4.34510224171669e+002	(3.50310782384805e+001dB,-7.47263964188808e+001°)
4.34710369606308e+002	(3.50273559213577e+001dB,-7.47196898262718e+001°)
4.34910607232551e+002	(3.50236338423258e+001dB,-7.47129805736050e+001°)
4.35110937092866e+002	(3.50199120015811e+001dB,-7.47062686602086e+001°)
4.35311359229736e+002	(3.50161903993081e+001dB,-7.46995540853944e+001°)
4.35511873685666e+002	(3.50124690356971e+001dB,-7.46928368484840e+001°)
4.35712480503182e+002	(3.50087479109370e+001dB,-7.46861169487750e+001°)
4.35913179724826e+002	(3.50050270252185e+001dB,-7.46793943855924e+001°)
4.36113971393163e+002	(3.50013063787294e+001dB,-7.46726691582514e+001°)
4.36314855550774e+002	(3.49975859716627e+001dB,-7.46659412660671e+001°)
4.36515832240264e+002	(3.49938658042046e+001dB,-7.46592107083485e+001°)
4.36716901504254e+002	(3.49901458765454e+001dB,-7.46524774844095e+001°)
4.36918063385386e+002	(3.49864261888750e+001dB,-7.46457415935817e+001°)
4.37119317926322e+002	(3.49827067413841e+001dB,-7.46390030351596e+001°)
4.37320665169743e+002	(3.49789875342652e+001dB,-7.46322618084786e+001°)
4.37522105158350e+002	(3.49752685677067e+001dB,-7.46255179128365e+001°)
4.37723637934864e+002	(3.49715498418975e+001dB,-7.46187713475767e+001°)
4.37925263542024e+002	(3.49678313570308e+001dB,-7.46120221119963e+001°)
4.38126982022592e+002	(3.49641131132964e+001dB,-7.46052702054148e+001°)
4.38328793419345e+002	(3.49603951108845e+001dB,-7.45985156271511e+001°)
4.38530697775084e+002	(3.49566773499870e+001dB,-7.45917583765377e+001°)
4.38732695132628e+002	(3.49529598307945e+001dB,-7.45849984528739e+001°)
4.38934785534816e+002	(3.49492425534986e+001dB,-7.45782358554914e+001°)
4.39136969024505e+002	(3.49455255182903e+001dB,-7.45714705836932e+001°)
4.39339245644575e+002	(3.49418087253630e+001dB,-7.45647026368192e+001°)
4.39541615437923e+002	(3.49380921749038e+001dB,-7.45579320141848e+001°)
4.39744078447468e+002	(3.49343758671098e+001dB,-7.45511587151110e+001°)
4.39946634716145e+002	(3.49306598021717e+001dB,-7.45443827389079e+001°)
4.40149284286914e+002	(3.49269439802772e+001dB,-7.45376040849128e+001°)
4.40352027202751e+002	(3.49232284016222e+001dB,-7.45308227524309e+001°)
4.40554863506652e+002	(3.49195130663988e+001dB,-7.45240387407805e+001°)
4.40757793241636e+002	(3.49157979747978e+001dB,-7.45172520493112e+001°)
4.40960816450737e+002	(3.49120831270137e+001dB,-7.45104626773177e+001°)
4.41163933177013e+002	(3.49083685232387e+001dB,-7.45036706241303e+001°)
4.41367143463539e+002	(3.49046541636615e+001dB,-7.44968758890786e+001°)
4.41570447353412e+002	(3.49009400484821e+001dB,-7.44900784714839e+001°)
4.41773844889747e+002	(3.48972261778886e+001dB,-7.44832783706700e+001°)
4.41977336115681e+002	(3.48935125520741e+001dB,-7.44764755859517e+001°)
4.42180921074368e+002	(3.48897991712367e+001dB,-7.44696701166761e+001°)
4.42384599808985e+002	(3.48860860355631e+001dB,-7.44628619621379e+001°)
4.42588372362726e+002	(3.48823731452514e+001dB,-7.44560511216875e+001°)
4.42792238778807e+002	(3.48786605004928e+001dB,-7.44492375946240e+001°)
4.42996199100463e+002	(3.48749481014798e+001dB,-7.44424213803052e+001°)
4.43200253370950e+002	(3.48712359484110e+001dB,-7.44356024780346e+001°)
4.43404401633541e+002	(3.48675240414785e+001dB,-7.44287808871462e+001°)
4.43608643931532e+002	(3.48638123808742e+001dB,-7.44219566069736e+001°)
4.43812980308239e+002	(3.48601009667936e+001dB,-7.44151296368274e+001°)
4.44017410806995e+002	(3.48563897994313e+001dB,-7.44082999760405e+001°)
4.44221935471155e+002	(3.48526788789839e+001dB,-7.44014676239501e+001°)
4.44426554344095e+002	(3.48489682056402e+001dB,-7.43946325798736e+001°)
4.44631267469209e+002	(3.48452577796022e+001dB,-7.43877948431526e+001°)
4.44836074889911e+002	(3.48415476010588e+001dB,-7.43809544131034e+001°)
4.45040976649637e+002	(3.48378376702092e+001dB,-7.43741112890615e+001°)
4.45245972791842e+002	(3.48341279872464e+001dB,-7.43672654703522e+001°)
4.45451063359999e+002	(3.48304185523656e+001dB,-7.43604169563095e+001°)
4.45656248397604e+002	(3.48267093657624e+001dB,-7.43535657462577e+001°)
4.45861527948171e+002	(3.48230004276338e+001dB,-7.43467118395347e+001°)
4.46066902055236e+002	(3.48192917381723e+001dB,-7.43398552354727e+001°)
4.46272370762353e+002	(3.48155832975762e+001dB,-7.43329959333950e+001°)
4.46477934113097e+002	(3.48118751060405e+001dB,-7.43261339326377e+001°)
4.46683592151064e+002	(3.48081671637597e+001dB,-7.43192692325317e+001°)
4.46889344919868e+002	(3.48044594709344e+001dB,-7.43124018324127e+001°)
4.47095192463144e+002	(3.48007520277572e+001dB,-7.43055317316061e+001°)
4.47301134824549e+002	(3.47970448344253e+001dB,-7.42986589294596e+001°)
4.47507172047757e+002	(3.47933378911340e+001dB,-7.42917834252935e+001°)
4.47713304176463e+002	(3.47896311980813e+001dB,-7.42849052184320e+001°)
4.47919531254385e+002	(3.47859247554656e+001dB,-7.42780243082354e+001°)
4.48125853325256e+002	(3.47822185634811e+001dB,-7.42711406940266e+001°)
4.48332270432834e+002	(3.47785126223244e+001dB,-7.42642543751419e+001°)
4.48538782620894e+002	(3.47748069321953e+001dB,-7.42573653509041e+001°)
4.48745389933233e+002	(3.47711014932888e+001dB,-7.42504736206574e+001°)
4.48952092413667e+002	(3.47673963058047e+001dB,-7.42435791837506e+001°)
4.49158890106033e+002	(3.47636913699390e+001dB,-7.42366820395044e+001°)
4.49365783054187e+002	(3.47599866858866e+001dB,-7.42297821872571e+001°)
4.49572771302007e+002	(3.47562822538504e+001dB,-7.42228796263474e+001°)
4.49779854893389e+002	(3.47525780740241e+001dB,-7.42159743561169e+001°)
4.49987033872252e+002	(3.47488741466093e+001dB,-7.42090663759076e+001°)
4.50194308282532e+002	(3.47451704718007e+001dB,-7.42021556850469e+001°)
4.50401678168189e+002	(3.47414670497992e+001dB,-7.41952422828711e+001°)
4.50609143573199e+002	(3.47377638808015e+001dB,-7.41883261687294e+001°)
4.50816704541562e+002	(3.47340609650074e+001dB,-7.41814073419616e+001°)
4.51024361117295e+002	(3.47303583026140e+001dB,-7.41744858018978e+001°)
4.51232113344439e+002	(3.47266558938218e+001dB,-7.41675615478861e+001°)
4.51439961267052e+002	(3.47229537388296e+001dB,-7.41606345792603e+001°)
4.51647904929214e+002	(3.47192518378327e+001dB,-7.41537048953669e+001°)
4.51855944375024e+002	(3.47155501910364e+001dB,-7.41467724955439e+001°)
4.52064079648603e+002	(3.47118487986354e+001dB,-7.41398373791413e+001°)
4.52272310794092e+002	(3.47081476608305e+001dB,-7.41328995454868e+001°)
4.52480637855650e+002	(3.47044467778230e+001dB,-7.41259589939299e+001°)
4.52689060877460e+002	(3.47007461498089e+001dB,-7.41190157238194e+001°)
4.52897579903723e+002	(3.46970457769893e+001dB,-7.41120697344950e+001°)
4.53106194978660e+002	(3.46933456595658e+001dB,-7.41051210252959e+001°)
4.53314906146514e+002	(3.46896457977383e+001dB,-7.40981695955609e+001°)
4.53523713451548e+002	(3.46859461917042e+001dB,-7.40912154446545e+001°)
4.53732616938044e+002	(3.46822468416659e+001dB,-7.40842585719015e+001°)
4.53941616650306e+002	(3.46785477478253e+001dB,-7.40772989766482e+001°)
4.54150712632657e+002	(3.46748489103806e+001dB,-7.40703366582490e+001°)
4.54359904929443e+002	(3.46711503295323e+001dB,-7.40633716160537e+001°)
4.54569193585027e+002	(3.46674520054818e+001dB,-7.40564038493893e+001°)
4.54778578643794e+002	(3.46637539384289e+001dB,-7.40494333576312e+001°)
4.54988060150151e+002	(3.46600561285774e+001dB,-7.40424601400970e+001°)
4.55197638148523e+002	(3.46563585761294e+001dB,-7.40354841961437e+001°)
4.55407312683357e+002	(3.46526612812782e+001dB,-7.40285055251398e+001°)
4.55617083799119e+002	(3.46489642442353e+001dB,-7.40215241263982e+001°)
4.55826951540297e+002	(3.46452674651978e+001dB,-7.40145399992871e+001°)
4.56036915951399e+002	(3.46415709443652e+001dB,-7.40075531431654e+001°)
4.56246977076953e+002	(3.46378746819415e+001dB,-7.40005635573526e+001°)
4.56457134961509e+002	(3.46341786781293e+001dB,-7.39935712412293e+001°)
4.56667389649634e+002	(3.46304829331305e+001dB,-7.39865761941315e+001°)
4.56877741185921e+002	(3.46267874471455e+001dB,-7.39795784154075e+001°)
4.57088189614978e+002	(3.46230922203796e+001dB,-7.39725779044150e+001°)
4.57298734981438e+002	(3.46193972530330e+001dB,-7.39655746604969e+001°)
4.57509377329951e+002	(3.46157025453060e+001dB,-7.39585686830092e+001°)
4.57720116705190e+002	(3.46120080974076e+001dB,-7.39515599713129e+001°)
4.57930953151847e+002	(3.46083139095363e+001dB,-7.39445485247494e+001°)
4.58141886714637e+002	(3.46046199818942e+001dB,-7.39375343426736e+001°)
4.58352917438292e+002	(3.46009263146883e+001dB,-7.39305174244357e+001°)
4.58564045367568e+002	(3.45972329081182e+001dB,-7.39234977694027e+001°)
4.58775270547239e+002	(3.45935397623866e+001dB,-7.39164753769146e+001°)
4.58986593022102e+002	(3.45898468777031e+001dB,-7.39094502463341e+001°)
4.59198012836972e+002	(3.45861542542646e+001dB,-7.39024223769997e+001°)
4.59409530036688e+002	(3.45824618922772e+001dB,-7.38953917682903e+001°)
4.59621144666105e+002	(3.45787697919472e+001dB,-7.38883584195535e+001°)
4.59832856770104e+002	(3.45750779534739e+001dB,-7.38813223301444e+001°)
4.60044666393582e+002	(3.45713863770657e+001dB,-7.38742834994275e+001°)
4.60256573581460e+002	(3.45676950629227e+001dB,-7.38672419267306e+001°)
4.60468578378678e+002	(3.45640040112523e+001dB,-7.38601976114438e+001°)
4.60680680830197e+002	(3.45603132222581e+001dB,-7.38531505529118e+001°)
4.60892880981000e+002	(3.45566226961447e+001dB,-7.38461007504882e+001°)
4.61105178876087e+002	(3.45529324331158e+001dB,-7.38390482035522e+001°)
4.61317574560484e+002	(3.45492424333788e+001dB,-7.38319929114390e+001°)
4.61530068079233e+002	(3.45455526971383e+001dB,-7.38249348735140e+001°)
4.61742659477400e+002	(3.45418632245969e+001dB,-7.38178740891415e+001°)
4.61955348800070e+002	(3.45381740159620e+001dB,-7.38108105576863e+001°)
4.62168136092349e+002	(3.45344850714375e+001dB,-7.38037442784990e+001°)
4.62381021399365e+002	(3.45307963912303e+001dB,-7.37966752509431e+001°)
4.62594004766265e+002	(3.45271079755455e+001dB,-7.37896034743861e+001°)
4.62807086238218e+002	(3.45234198245862e+001dB,-7.37825289481859e+001°)
4.63020265860413e+002	(3.45197319385633e+001dB,-7.37754516717009e+001°)
4.63233543678061e+002	(3.45160443176799e+001dB,-7.37683716443056e+001°)
4.63446919736393e+002	(3.45123569621448e+001dB,-7.37612888653528e+001°)
4.63660394080660e+002	(3.45086698721592e+001dB,-7.37542033342072e+001°)
4.63873966756136e+002	(3.45049830479334e+001dB,-7.37471150502339e+001°)
4.64087637808114e+002	(3.45012964896730e+001dB,-7.37400240128104e+001°)
4.64301407281908e+002	(3.44976101975834e+001dB,-7.37329302212829e+001°)
4.64515275222855e+002	(3.44939241718741e+001dB,-7.37258336750282e+001°)
4.64729241676309e+002	(3.44902384127492e+001dB,-7.37187343733961e+001°)
4.64943306687649e+002	(3.44865529204177e+001dB,-7.37116323157755e+001°)
4.65157470302272e+002	(3.44828676950845e+001dB,-7.37045275015195e+001°)
4.65371732565597e+002	(3.44791827369607e+001dB,-7.36974199299947e+001°)
4.65586093523064e+002	(3.44754980462488e+001dB,-7.36903096005792e+001°)
4.65800553220135e+002	(3.44718136231635e+001dB,-7.36831965126304e+001°)
4.66015111702290e+002	(3.44681294679043e+001dB,-7.36760806655208e+001°)
4.66229769015032e+002	(3.44644455806828e+001dB,-7.36689620586151e+001°)
4.66444525203885e+002	(3.44607619617067e+001dB,-7.36618406912947e+001°)
4.66659380314394e+002	(3.44570786111858e+001dB,-7.36547165629058e+001°)
4.66874334392125e+002	(3.44533955293248e+001dB,-7.36475896728459e+001°)
4.67089387482663e+002	(3.44497127163359e+001dB,-7.36404600204736e+001°)
4.67304539631616e+002	(3.44460301724233e+001dB,-7.36333276051594e+001°)
4.67519790884613e+002	(3.44423478977993e+001dB,-7.36261924262741e+001°)
4.67735141287304e+002	(3.44386658926724e+001dB,-7.36190544831878e+001°)
4.67950590885359e+002	(3.44349841572474e+001dB,-7.36119137752738e+001°)
4.68166139724470e+002	(3.44313026917381e+001dB,-7.36047703019149e+001°)
4.68381787850350e+002	(3.44276214963495e+001dB,-7.35976240624750e+001°)
4.68597535308732e+002	(3.44239405712933e+001dB,-7.35904750563270e+001°)
4.68813382145372e+002	(3.44202599167786e+001dB,-7.35833232828517e+001°)
4.69029328406044e+002	(3.44165795330147e+001dB,-7.35761687414123e+001°)
4.69245374136547e+002	(3.44128994202123e+001dB,-7.35690114313932e+001°)
4.69461519382698e+002	(3.44092195785797e+001dB,-7.35618513521695e+001°)
4.69677764190336e+002	(3.44055400083238e+001dB,-7.35546885031156e+001°)
4.69894108605322e+002	(3.44018607096610e+001dB,-7.35475228836109e+001°)
4.70110552673537e+002	(3.43981816827973e+001dB,-7.35403544930248e+001°)
4.70327096440885e+002	(3.43945029279426e+001dB,-7.35331833307435e+001°)
4.70543739953287e+002	(3.43908244453111e+001dB,-7.35260093961408e+001°)
4.70760483256690e+002	(3.43871462351091e+001dB,-7.35188326885887e+001°)
4.70977326397060e+002	(3.43834682975485e+001dB,-7.35116532074769e+001°)
4.71194269420383e+002	(3.43797906328411e+001dB,-7.35044709521732e+001°)
4.71411312372668e+002	(3.43761132411961e+001dB,-7.34972859220702e+001°)
4.71628455299945e+002	(3.43724361228271e+001dB,-7.34900981165393e+001°)
4.71845698248264e+002	(3.43687592779424e+001dB,-7.34829075349637e+001°)
4.72063041263698e+002	(3.43650827067536e+001dB,-7.34757141767135e+001°)
4.72280484392339e+002	(3.43614064094753e+001dB,-7.34685180411934e+001°)
4.72498027680302e+002	(3.43577303863161e+001dB,-7.34613191277680e+001°)
4.72715671173723e+002	(3.43540546374889e+001dB,-7.34541174358278e+001°)
4.72933414918759e+002	(3.43503791632025e+001dB,-7.34469129647454e+001°)
4.73151258961588e+002	(3.43467039636720e+001dB,-7.34397057139063e+001°)
4.73369203348409e+002	(3.43430290391111e+001dB,-7.34324956827085e+001°)
4.73587248125443e+002	(3.43393543897254e+001dB,-7.34252828705142e+001°)
4.73805393338933e+002	(3.43356800157340e+001dB,-7.34180672767297e+001°)
4.74023639035141e+002	(3.43320059173472e+001dB,-7.34108489007254e+001°)
4.74241985260352e+002	(3.43283320947761e+001dB,-7.34036277419058e+001°)
4.74460432060873e+002	(3.43246585482325e+001dB,-7.33964037996235e+001°)
4.74678979483030e+002	(3.43209852779316e+001dB,-7.33891770732954e+001°)
4.74897627573172e+002	(3.43173122840881e+001dB,-7.33819475622995e+001°)
