Freq.	V(vo)
8.94128627500824e+003	(-1.29056610612506e+000dB,2.37360298157124e-001°)
8.94334531930428e+003	(-1.29056606985349e+000dB,2.37305650728374e-001°)
8.94540483776738e+003	(-1.29056603359879e+000dB,2.37251016244570e-001°)
8.94746483050673e+003	(-1.29056599736063e+000dB,2.37196394152127e-001°)
8.94952529763156e+003	(-1.29056596113923e+000dB,2.37141784664002e-001°)
8.95158623925109e+003	(-1.29056592493455e+000dB,2.37087187893544e-001°)
8.95364765547461e+003	(-1.29056588874639e+000dB,2.37032603390426e-001°)
8.95570954641141e+003	(-1.29056585257499e+000dB,2.36978031595995e-001°)
8.95777191217081e+003	(-1.29056581642018e+000dB,2.36923472285883e-001°)
8.95983475286214e+003	(-1.29056578028213e+000dB,2.36868925680342e-001°)
8.96189806859479e+003	(-1.29056574416071e+000dB,2.36814391772456e-001°)
8.96396185947814e+003	(-1.29056570805576e+000dB,2.36759870009860e-001°)
8.96602612562163e+003	(-1.29056567196749e+000dB,2.36705360942023e-001°)
8.96809086713468e+003	(-1.29056563589597e+000dB,2.36650864676223e-001°)
8.97015608412677e+003	(-1.29056559984097e+000dB,2.36596380766999e-001°)
8.97222177670741e+003	(-1.29056556380255e+000dB,2.36541909432181e-001°)
8.97428794498610e+003	(-1.29056552778073e+000dB,2.36487450559166e-001°)
8.97635458907240e+003	(-1.29056549177553e+000dB,2.36433004363354e-001°)
8.97842170907587e+003	(-1.29056545578692e+000dB,2.36378570735793e-001°)
8.98048930510612e+003	(-1.29056541981479e+000dB,2.36324149231024e-001°)
8.98255737727276e+003	(-1.29056538385925e+000dB,2.36269740726525e-001°)
8.98462592568544e+003	(-1.29056534792038e+000dB,2.36215344556954e-001°)
8.98669495045384e+003	(-1.29056531199793e+000dB,2.36160960942579e-001°)
8.98876445168765e+003	(-1.29056527609202e+000dB,2.36106589769589e-001°)
8.99083442949660e+003	(-1.29056524020273e+000dB,2.36052231257032e-001°)
8.99290488399043e+003	(-1.29056520432984e+000dB,2.35997884957027e-001°)
8.99497581527891e+003	(-1.29056516847354e+000dB,2.35943551530818e-001°)
8.99704722347185e+003	(-1.29056513263379e+000dB,2.35889230534165e-001°)
8.99911910867907e+003	(-1.29056509681048e+000dB,2.35834922076795e-001°)
9.00119147101041e+003	(-1.29056506100366e+000dB,2.35780625930702e-001°)
9.00326431057576e+003	(-1.29056502521335e+000dB,2.35726342313728e-001°)
9.00533762748501e+003	(-1.29056498943949e+000dB,2.35672071336812e-001°)
9.00741142184809e+003	(-1.29056495368214e+000dB,2.35617812886149e-001°)
9.00948569377495e+003	(-1.29056491794118e+000dB,2.35563566626841e-001°)
9.01156044337556e+003	(-1.29056488221670e+000dB,2.35509332995395e-001°)
9.01363567075992e+003	(-1.29056484650873e+000dB,2.35455111992204e-001°)
9.01571137603807e+003	(-1.29056481081724e+000dB,2.35400903502251e-001°)
9.01778755932005e+003	(-1.29056477514196e+000dB,2.35346707191860e-001°)
9.01986422071594e+003	(-1.29056473948329e+000dB,2.35292523610516e-001°)
9.02194136033585e+003	(-1.29056470384111e+000dB,2.35238352532657e-001°)
9.02401897828989e+003	(-1.29056466821516e+000dB,2.35184193736373e-001°)
9.02609707468823e+003	(-1.29056463260569e+000dB,2.35130047551271e-001°)
9.02817564964104e+003	(-1.29056459701257e+000dB,2.35075913750577e-001°)
9.03025470325852e+003	(-1.29056456143587e+000dB,2.35021792441593e-001°)
9.03233423565092e+003	(-1.29056452587561e+000dB,2.34967683625932e-001°)
9.03441424692847e+003	(-1.29056449033163e+000dB,2.34913587186157e-001°)
9.03649473720146e+003	(-1.29056445480402e+000dB,2.34859503230785e-001°)
9.03857570658020e+003	(-1.29056441929278e+000dB,2.34805431646023e-001°)
9.04065715517501e+003	(-1.29056438379793e+000dB,2.34751372650940e-001°)
9.04273908309626e+003	(-1.29056434831941e+000dB,2.34697326243510e-001°)
9.04482149045433e+003	(-1.29056431285719e+000dB,2.34643291975866e-001°)
9.04690437735961e+003	(-1.29056427741137e+000dB,2.34589270289389e-001°)
9.04898774392255e+003	(-1.29056424198183e+000dB,2.34535261071510e-001°)
9.05107159025360e+003	(-1.29056420656856e+000dB,2.34481264204791e-001°)
9.05315591646325e+003	(-1.29056417117164e+000dB,2.34427279801405e-001°)
9.05524072266200e+003	(-1.29056413579092e+000dB,2.34373307745136e-001°)
9.05732600896039e+003	(-1.29056410042663e+000dB,2.34319348256269e-001°)
9.05941177546898e+003	(-1.29056406507853e+000dB,2.34265400997496e-001°)
9.06149802229835e+003	(-1.29056402974682e+000dB,2.34211466520752e-001°)
9.06358474955912e+003	(-1.29056399443128e+000dB,2.34157544271276e-001°)
9.06567195736192e+003	(-1.29056395913199e+000dB,2.34103634243402e-001°)
9.06775964581741e+003	(-1.29056392384897e+000dB,2.34049736766758e-001°)
9.06984781503628e+003	(-1.29056388858218e+000dB,2.33995851728777e-001°)
9.07193646512925e+003	(-1.29056385333168e+000dB,2.33941979127442e-001°)
9.07402559620704e+003	(-1.29056381809731e+000dB,2.33888118846544e-001°)
9.07611520838042e+003	(-1.29056378287928e+000dB,2.33834271106378e-001°)
9.07820530176019e+003	(-1.29056374767740e+000dB,2.33780435570854e-001°)
9.08029587645716e+003	(-1.29056371249177e+000dB,2.33726612461484e-001°)
9.08238693258216e+003	(-1.29056367732225e+000dB,2.33672801662065e-001°)
9.08447847024607e+003	(-1.29056364216902e+000dB,2.33619003501010e-001°)
9.08657048955977e+003	(-1.29056360703196e+000dB,2.33565217755212e-001°)
9.08866299063419e+003	(-1.29056357191100e+000dB,2.33511444200350e-001°)
9.09075597358025e+003	(-1.29056353680627e+000dB,2.33457683054291e-001°)
9.09284943850894e+003	(-1.29056350171770e+000dB,2.33403934205695e-001°)
9.09494338553124e+003	(-1.29056346664525e+000dB,2.33350197870005e-001°)
9.09703781475818e+003	(-1.29056343158894e+000dB,2.33296473825331e-001°)
9.09913272630079e+003	(-1.29056339654879e+000dB,2.33242762068449e-001°)
9.10122812027016e+003	(-1.29056336152484e+000dB,2.33189062927783e-001°)
9.10332399677736e+003	(-1.29056332651697e+000dB,2.33135376067252e-001°)
9.10542035593353e+003	(-1.29056329152530e+000dB,2.33081701597829e-001°)
9.10751719784982e+003	(-1.29056325654954e+000dB,2.33028039181006e-001°)
9.10961452263739e+003	(-1.29056322159004e+000dB,2.32974389481713e-001°)
9.11171233040744e+003	(-1.29056318664654e+000dB,2.32920751829796e-001°)
9.11381062127119e+003	(-1.29056315171922e+000dB,2.32867126887760e-001°)
9.11590939533991e+003	(-1.29056311680790e+000dB,2.32813513989097e-001°)
9.11800865272485e+003	(-1.29056308191271e+000dB,2.32759913574000e-001°)
9.12010839353732e+003	(-1.29056304703362e+000dB,2.32706325527490e-001°)
9.12220861788865e+003	(-1.29056301217053e+000dB,2.32652749846353e-001°)
9.12430932589019e+003	(-1.29056297732344e+000dB,2.32599186196946e-001°)
9.12641051765331e+003	(-1.29056294249244e+000dB,2.32545635130013e-001°)
9.12851219328942e+003	(-1.29056290767753e+000dB,2.32492096530578e-001°)
9.13061435290995e+003	(-1.29056287287864e+000dB,2.32438570063782e-001°)
9.13271699662635e+003	(-1.29056283809576e+000dB,2.32385055951161e-001°)
9.13482012455011e+003	(-1.29056280332883e+000dB,2.32331553965977e-001°)
9.13692373679272e+003	(-1.29056276857790e+000dB,2.32278064548428e-001°)
9.13902783346572e+003	(-1.29056273384302e+000dB,2.32224587362445e-001°)
9.14113241468067e+003	(-1.29056269912417e+000dB,2.32171122516585e-001°)
9.14323748054915e+003	(-1.29056266442127e+000dB,2.32117669899523e-001°)
9.14534303118276e+003	(-1.29056262973433e+000dB,2.32064229726718e-001°)
9.14744906669314e+003	(-1.29056259506333e+000dB,2.32010801664537e-001°)
9.14955558719196e+003	(-1.29056256040836e+000dB,2.31957386041417e-001°)
9.15166259279089e+003	(-1.29056252576934e+000dB,2.31903982746039e-001°)
9.15377008360165e+003	(-1.29056249114618e+000dB,2.31850591662220e-001°)
9.15587805973598e+003	(-1.29056245653910e+000dB,2.31797212898519e-001°)
9.15798652130563e+003	(-1.29056242194792e+000dB,2.31743846564715e-001°)
9.16009546842241e+003	(-1.29056238737255e+000dB,2.31690492322318e-001°)
9.16220490119811e+003	(-1.29056235281320e+000dB,2.31637150392866e-001°)
9.16431481974458e+003	(-1.29056231826963e+000dB,2.31583820549637e-001°)
9.16642522417369e+003	(-1.29056228374223e+000dB,2.31530503457576e-001°)
9.16853611459733e+003	(-1.29056224923048e+000dB,2.31477198333578e-001°)
9.17064749112741e+003	(-1.29056221473471e+000dB,2.31423905513378e-001°)
9.17275935387588e+003	(-1.29056218025492e+000dB,2.31370625099466e-001°)
9.17487170295470e+003	(-1.29056214579076e+000dB,2.31317356539554e-001°)
9.17698453847588e+003	(-1.29056211134266e+000dB,2.31264100600635e-001°)
9.17909786055143e+003	(-1.29056207691038e+000dB,2.31210856951517e-001°)
9.18121166929340e+003	(-1.29056204249392e+000dB,2.31157625366696e-001°)
9.18332596481386e+003	(-1.29056200809336e+000dB,2.31104406288816e-001°)
9.18544074722491e+003	(-1.29056197370858e+000dB,2.31051199268847e-001°)
9.18755601663867e+003	(-1.29056193933960e+000dB,2.30998004416575e-001°)
9.18967177316729e+003	(-1.29056190498651e+000dB,2.30944821949907e-001°)
9.19178801692294e+003	(-1.29056187064927e+000dB,2.30891651862006e-001°)
9.19390474801784e+003	(-1.29056183632785e+000dB,2.30838493935878e-001°)
9.19602196656419e+003	(-1.29056180202210e+000dB,2.30785347943593e-001°)
9.19813967267427e+003	(-1.29056176773228e+000dB,2.30732214545252e-001°)
9.20025786646034e+003	(-1.29056173345817e+000dB,2.30679093297906e-001°)
9.20237654803471e+003	(-1.29056169919981e+000dB,2.30625984197153e-001°)
9.20449571750971e+003	(-1.29056166495734e+000dB,2.30572887462118e-001°)
9.20661537499769e+003	(-1.29056163073052e+000dB,2.30519802757973e-001°)
9.20873552061105e+003	(-1.29056159651957e+000dB,2.30466730413177e-001°)
9.21085615446218e+003	(-1.29056156232425e+000dB,2.30413670203453e-001°)
9.21297727666353e+003	(-1.29056152814471e+000dB,2.30360622237378e-001°)
9.21509888732754e+003	(-1.29056149398104e+000dB,2.30307586734084e-001°)
9.21722098656671e+003	(-1.29056145983287e+000dB,2.30254562915337e-001°)
9.21934357449355e+003	(-1.29056142570062e+000dB,2.30201551883437e-001°)
9.22146665122059e+003	(-1.29056139158400e+000dB,2.30148552640271e-001°)
9.22359021686040e+003	(-1.29056135748308e+000dB,2.30095565737833e-001°)
9.22571427152557e+003	(-1.29056132339784e+000dB,2.30042591061180e-001°)
9.22783881532871e+003	(-1.29056128932835e+000dB,2.29989628499016e-001°)
9.22996384838246e+003	(-1.29056125527450e+000dB,2.29936678156283e-001°)
9.23208937079950e+003	(-1.29056122123636e+000dB,2.29883740033451e-001°)
9.23421538269251e+003	(-1.29056118721378e+000dB,2.29830814011935e-001°)
9.23634188417421e+003	(-1.29056115320710e+000dB,2.29777900423847e-001°)
9.23846887535735e+003	(-1.29056111921580e+000dB,2.29724998605161e-001°)
9.24059635635470e+003	(-1.29056108524037e+000dB,2.29672109322891e-001°)
9.24272432727906e+003	(-1.29056105128050e+000dB,2.29619232023555e-001°)
9.24485278824324e+003	(-1.29056101733629e+000dB,2.29566367146175e-001°)
9.24698173936010e+003	(-1.29056098340761e+000dB,2.29513514024290e-001°)
9.24911118074252e+003	(-1.29056094949474e+000dB,2.29460673539113e-001°)
9.25124111250339e+003	(-1.29056091559726e+000dB,2.29407844805525e-001°)
9.25337153475563e+003	(-1.29056088171552e+000dB,2.29355028482426e-001°)
9.25550244761221e+003	(-1.29056084784934e+000dB,2.29302224233790e-001°)
9.25763385118610e+003	(-1.29056081399880e+000dB,2.29249432169427e-001°)
9.25976574559031e+003	(-1.29056078016383e+000dB,2.29196652397937e-001°)
9.26189813093786e+003	(-1.29056074634436e+000dB,2.29143884471528e-001°)
9.26403100734182e+003	(-1.29056071254051e+000dB,2.29091128940992e-001°)
9.26616437491527e+003	(-1.29056067875225e+000dB,2.29038385473951e-001°)
9.26829823377131e+003	(-1.29056064497955e+000dB,2.28985654176572e-001°)
9.27043258402308e+003	(-1.29056061122240e+000dB,2.28932934935145e-001°)
9.27256742578375e+003	(-1.29056057748076e+000dB,2.28880227857057e-001°)
9.27470275916650e+003	(-1.29056054375465e+000dB,2.28827532940362e-001°)
9.27683858428453e+003	(-1.29056051004411e+000dB,2.28774850290014e-001°)
9.27897490125110e+003	(-1.29056047634909e+000dB,2.28722179689051e-001°)
9.28111171017947e+003	(-1.29056044266950e+000dB,2.28669521017689e-001°)
9.28324901118292e+003	(-1.29056040900552e+000dB,2.28616874717390e-001°)
9.28538680437478e+003	(-1.29056037535697e+000dB,2.28564240344020e-001°)
9.28752508986840e+003	(-1.29056034172392e+000dB,2.28511618111874e-001°)
9.28966386777713e+003	(-1.29056030810633e+000dB,2.28459008134419e-001°)
9.29180313821437e+003	(-1.29056027450427e+000dB,2.28406410184971e-001°)
9.29394290129355e+003	(-1.29056024091767e+000dB,2.28353824369710e-001°)
9.29608315712812e+003	(-1.29056020734655e+000dB,2.28301250687911e-001°)
9.29822390583155e+003	(-1.29056017379090e+000dB,2.28248689136420e-001°)
9.30036514751733e+003	(-1.29056014025063e+000dB,2.28196139492204e-001°)
9.30250688229901e+003	(-1.29056010672576e+000dB,2.28143601971994e-001°)
9.30464911029012e+003	(-1.29056007321648e+000dB,2.28091076684396e-001°)
9.30679183160425e+003	(-1.29056003972249e+000dB,2.28038563401524e-001°)
9.30893504635500e+003	(-1.29056000624400e+000dB,2.27986062460377e-001°)
9.31107875465600e+003	(-1.29055997278094e+000dB,2.27933573408319e-001°)
9.31322295662092e+003	(-1.29055993933328e+000dB,2.27881096357613e-001°)
9.31536765236343e+003	(-1.29055990590098e+000dB,2.27828631523778e-001°)
9.31751284199725e+003	(-1.29055987248400e+000dB,2.27776178575667e-001°)
9.31965852563610e+003	(-1.29055983908256e+000dB,2.27723737838132e-001°)
9.32180470339375e+003	(-1.29055980569639e+000dB,2.27671309201127e-001°)
9.32395137538400e+003	(-1.29055977232560e+000dB,2.27618892549741e-001°)
9.32609854172065e+003	(-1.29055973897021e+000dB,2.27566488100713e-001°)
9.32824620251754e+003	(-1.29055970563018e+000dB,2.27514095634663e-001°)
9.33039435788854e+003	(-1.29055967230543e+000dB,2.27461715144804e-001°)
9.33254300794755e+003	(-1.29055963899613e+000dB,2.27409346847873e-001°)
9.33469215280848e+003	(-1.29055960570212e+000dB,2.27356990637475e-001°)
9.33684179258528e+003	(-1.29055957242343e+000dB,2.27304646392627e-001°)
9.33899192739193e+003	(-1.29055953916010e+000dB,2.27252314338579e-001°)
9.34114255734241e+003	(-1.29055950591202e+000dB,2.27199994134470e-001°)
9.34329368255075e+003	(-1.29055947267929e+000dB,2.27147686001904e-001°)
9.34544530313101e+003	(-1.29055943946182e+000dB,2.27095389937744e-001°)
9.34759741919725e+003	(-1.29055940625964e+000dB,2.27043105938853e-001°)
9.34975003086360e+003	(-1.29055937307287e+000dB,2.26990834115072e-001°)
9.35190313824416e+003	(-1.29055933990116e+000dB,2.26938573905667e-001°)
9.35405674145310e+003	(-1.29055930674488e+000dB,2.26886326088629e-001°)
9.35621084060460e+003	(-1.29055927360383e+000dB,2.26834090100791e-001°)
9.35836543581287e+003	(-1.29055924047807e+000dB,2.26781866389722e-001°)
9.36052052719214e+003	(-1.29055920736755e+000dB,2.26729654615783e-001°)
9.36267611485667e+003	(-1.29055917427222e+000dB,2.26677454662861e-001°)
9.36483219892076e+003	(-1.29055914119218e+000dB,2.26625266866765e-001°)
9.36698877949871e+003	(-1.29055910812735e+000dB,2.26573091111383e-001°)
9.36914585670486e+003	(-1.29055907507782e+000dB,2.26520927501704e-001°)
9.37130343065358e+003	(-1.29055904204338e+000dB,2.26468775707816e-001°)
9.37346150145926e+003	(-1.29055900902418e+000dB,2.26416635945256e-001°)
9.37562006923633e+003	(-1.29055897602019e+000dB,2.26364508210897e-001°)
9.37777913409921e+003	(-1.29055894303145e+000dB,2.26312392612158e-001°)
9.37993869616240e+003	(-1.29055891005791e+000dB,2.26260288928465e-001°)
9.38209875554038e+003	(-1.29055887709948e+000dB,2.26208197044928e-001°)
9.38425931234768e+003	(-1.29055884415619e+000dB,2.26156117177089e-001°)
9.38642036669885e+003	(-1.29055881122812e+000dB,2.26104049547782e-001°)
9.38858191870846e+003	(-1.29055877831525e+000dB,2.26051993708042e-001°)
9.39074396849113e+003	(-1.29055874541748e+000dB,2.25999949878278e-001°)
9.39290651616147e+003	(-1.29055871253487e+000dB,2.25947918167129e-001°)
9.39506956183415e+003	(-1.29055867966744e+000dB,2.25895898458495e-001°)
9.39723310562384e+003	(-1.29055864681511e+000dB,2.25843890530590e-001°)
9.39939714764527e+003	(-1.29055861397787e+000dB,2.25791894709511e-001°)
9.40156168801315e+003	(-1.29055858115579e+000dB,2.25739910664136e-001°)
9.40372672684226e+003	(-1.29055854834872e+000dB,2.25687938724211e-001°)
9.40589226424738e+003	(-1.29055851555687e+000dB,2.25635978771205e-001°)
9.40805830034333e+003	(-1.29055848278017e+000dB,2.25584030806865e-001°)
9.41022483524494e+003	(-1.29055845001840e+000dB,2.25532094605764e-001°)
9.41239186906709e+003	(-1.29055841727182e+000dB,2.25480170606977e-001°)
9.41455940192467e+003	(-1.29055838454032e+000dB,2.25428258589941e-001°)
9.41672743393260e+003	(-1.29055835182386e+000dB,2.25376358323152e-001°)
9.41889596520582e+003	(-1.29055831912248e+000dB,2.25324470142435e-001°)
9.42106499585931e+003	(-1.29055828643604e+000dB,2.25272593710603e-001°)
9.42323452600807e+003	(-1.29055825376480e+000dB,2.25220729470380e-001°)
9.42540455576713e+003	(-1.29055822110856e+000dB,2.25168876970387e-001°)
9.42757508525154e+003	(-1.29055818846734e+000dB,2.25117036546452e-001°)
9.42974611457637e+003	(-1.29055815584116e+000dB,2.25065208080054e-001°)
9.43191764385674e+003	(-1.29055812322995e+000dB,2.25013391349418e-001°)
9.43408967320777e+003	(-1.29055809063380e+000dB,2.24961586684297e-001°)
9.43626220274463e+003	(-1.29055805805271e+000dB,2.24909794077937e-001°)
9.43843523258249e+003	(-1.29055802548654e+000dB,2.24858013200448e-001°)
9.44060876283658e+003	(-1.29055799293538e+000dB,2.24806244268605e-001°)
9.44278279362213e+003	(-1.29055796039924e+000dB,2.24754487278087e-001°)
9.44495732505440e+003	(-1.29055792787807e+000dB,2.24702742118888e-001°)
9.44713235724869e+003	(-1.29055789537187e+000dB,2.24651009115903e-001°)
9.44930789032031e+003	(-1.29055786288056e+000dB,2.24599287720580e-001°)
9.45148392438461e+003	(-1.29055783040431e+000dB,2.24547578472832e-001°)
9.45366045955696e+003	(-1.29055779794295e+000dB,2.24495880933445e-001°)
9.45583749595276e+003	(-1.29055776549652e+000dB,2.24444195320412e-001°)
9.45801503368743e+003	(-1.29055773306515e+000dB,2.24392521964709e-001°)
9.46019307287642e+003	(-1.29055770064865e+000dB,2.24340860196299e-001°)
9.46237161363522e+003	(-1.29055766824701e+000dB,2.24289210346163e-001°)
9.46455065607931e+003	(-1.29055763586030e+000dB,2.24237572190102e-001°)
9.46673020032424e+003	(-1.29055760348852e+000dB,2.24185946054234e-001°)
9.46891024648557e+003	(-1.29055757113166e+000dB,2.24134331942755e-001°)
9.47109079467887e+003	(-1.29055753878976e+000dB,2.24082729846492e-001°)
9.47327184501975e+003	(-1.29055750646275e+000dB,2.24031139431918e-001°)
9.47545339762386e+003	(-1.29055747415051e+000dB,2.23979560810137e-001°)
9.47763545260686e+003	(-1.29055744185316e+000dB,2.23927994084955e-001°)
9.47981801008443e+003	(-1.29055740957074e+000dB,2.23876439366257e-001°)
9.48200107017229e+003	(-1.29055737730313e+000dB,2.23824896320522e-001°)
9.48418463298620e+003	(-1.29055734505046e+000dB,2.23773365493754e-001°)
9.48636869864191e+003	(-1.29055731281255e+000dB,2.23721846115099e-001°)
9.48855326725523e+003	(-1.29055728058947e+000dB,2.23670338841113e-001°)
9.49073833894197e+003	(-1.29055724838127e+000dB,2.23618843339490e-001°)
9.49292391381800e+003	(-1.29055721618791e+000dB,2.23567359714044e-001°)
9.49510999199918e+003	(-1.29055718400937e+000dB,2.23515887967763e-001°)
9.49729657360142e+003	(-1.29055715184565e+000dB,2.23464428093915e-001°)
9.49948365874065e+003	(-1.29055711969669e+000dB,2.23412979980079e-001°)
9.50167124753282e+003	(-1.29055708756261e+000dB,2.23361543845481e-001°)
9.50385934009393e+003	(-1.29055705544322e+000dB,2.23310119243628e-001°)
9.50604793653998e+003	(-1.29055702333871e+000dB,2.23258706838370e-001°)
9.50823703698701e+003	(-1.29055699124896e+000dB,2.23207306070235e-001°)
9.51042664155108e+003	(-1.29055695917400e+000dB,2.23155917379551e-001°)
9.51261675034828e+003	(-1.29055692711371e+000dB,2.23104540102375e-001°)
9.51480736349473e+003	(-1.29055689506833e+000dB,2.23053175116363e-001°)
9.51699848110657e+003	(-1.29055686303766e+000dB,2.23001821649460e-001°)
9.51919010329998e+003	(-1.29055683102164e+000dB,2.22950480029016e-001°)
9.52138223019116e+003	(-1.29055679902048e+000dB,2.22899150361282e-001°)
9.52357486189631e+003	(-1.29055676703388e+000dB,2.22847832203419e-001°)
9.52576799853171e+003	(-1.29055673506217e+000dB,2.22796526103871e-001°)
9.52796164021362e+003	(-1.29055670310520e+000dB,2.22745232059564e-001°)
9.53015578705836e+003	(-1.29055667116289e+000dB,2.22693949514677e-001°)
9.53235043918224e+003	(-1.29055663923525e+000dB,2.22642678802643e-001°)
9.53454559670164e+003	(-1.29055660732231e+000dB,2.22591420026073e-001°)
9.53674125973293e+003	(-1.29055657542409e+000dB,2.22540172743342e-001°)
9.53893742839252e+003	(-1.29055654354060e+000dB,2.22488937611022e-001°)
9.54113410279686e+003	(-1.29055651167174e+000dB,2.22437714076945e-001°)
9.54333128306242e+003	(-1.29055647981748e+000dB,2.22386502249801e-001°)
9.54552896930567e+003	(-1.29055644797797e+000dB,2.22335302454517e-001°)
9.54772716164315e+003	(-1.29055641615314e+000dB,2.22284114470572e-001°)
9.54992586019140e+003	(-1.29055638434286e+000dB,2.22232937964465e-001°)
9.55212506506699e+003	(-1.29055635254735e+000dB,2.22181773481006e-001°)
9.55432477638652e+003	(-1.29055632076642e+000dB,2.22130620690344e-001°)
9.55652499426661e+003	(-1.29055628900005e+000dB,2.22079479588195e-001°)
9.55872571882393e+003	(-1.29055625724839e+000dB,2.22028350395016e-001°)
9.56092695017515e+003	(-1.29055622551140e+000dB,2.21977232992333e-001°)
9.56312868843697e+003	(-1.29055619378893e+000dB,2.21926127272608e-001°)
9.56533093372614e+003	(-1.29055616208117e+000dB,2.21875033450225e-001°)
9.56753368615940e+003	(-1.29055613038790e+000dB,2.21823951192907e-001°)
9.56973694585356e+003	(-1.29055609870929e+000dB,2.21772880939781e-001°)
9.57194071292542e+003	(-1.29055606704520e+000dB,2.21721822244375e-001°)
9.57414498749183e+003	(-1.29055603539572e+000dB,2.21670775328371e-001°)
9.57634976966966e+003	(-1.29055600376074e+000dB,2.21619740076941e-001°)
9.57855505957579e+003	(-1.29055597214047e+000dB,2.21568716817454e-001°)
9.58076085732715e+003	(-1.29055594053466e+000dB,2.21517705104657e-001°)
9.58296716304070e+003	(-1.29055590894350e+000dB,2.21466705380113e-001°)
9.58517397683340e+003	(-1.29055587736675e+000dB,2.21415717310335e-001°)
9.58738129882227e+003	(-1.29055584580464e+000dB,2.21364740889830e-001°)
9.58958912912432e+003	(-1.29055581425698e+000dB,2.21313776006211e-001°)
9.59179746785662e+003	(-1.29055578272390e+000dB,2.21262823209162e-001°)
9.59400631513625e+003	(-1.29055575120529e+000dB,2.21211881833550e-001°)
9.59621567108032e+003	(-1.29055571970124e+000dB,2.21160952430278e-001°)
9.59842553580598e+003	(-1.29055568821175e+000dB,2.21110034883311e-001°)
9.60063590943037e+003	(-1.29055565673663e+000dB,2.21059128749834e-001°)
9.60284679207071e+003	(-1.29055562527604e+000dB,2.21008234360868e-001°)
9.60505818384419e+003	(-1.29055559383002e+000dB,2.20957351817830e-001°)
9.60727008486808e+003	(-1.29055556239841e+000dB,2.20906481011983e-001°)
9.60948249525964e+003	(-1.29055553098123e+000dB,2.20855621830943e-001°)
9.61169541513618e+003	(-1.29055549957852e+000dB,2.20804774158678e-001°)
9.61390884461502e+003	(-1.29055546819031e+000dB,2.20753938547313e-001°)
9.61612278381351e+003	(-1.29055543681658e+000dB,2.20703114550387e-001°)
9.61833723284903e+003	(-1.29055540545727e+000dB,2.20652302162422e-001°)
9.62055219183899e+003	(-1.29055537411236e+000dB,2.20601501498212e-001°)
9.62276766090084e+003	(-1.29055534278195e+000dB,2.20550712549845e-001°)
9.62498364015202e+003	(-1.29055531146596e+000dB,2.20499935428472e-001°)
9.62720012971003e+003	(-1.29055528016426e+000dB,2.20449169685208e-001°)
9.62941712969238e+003	(-1.29055524887703e+000dB,2.20398415764060e-001°)
9.63163464021662e+003	(-1.29055521760435e+000dB,2.20347673767671e-001°)
9.63385266140032e+003	(-1.29055518634593e+000dB,2.20296943255667e-001°)
9.63607119336107e+003	(-1.29055515510187e+000dB,2.20246224221358e-001°)
9.63829023621650e+003	(-1.29055512387227e+000dB,2.20195517108756e-001°)
9.64050979008426e+003	(-1.29055509265708e+000dB,2.20144821691292e-001°)
9.64272985508203e+003	(-1.29055506145617e+000dB,2.20094137746044e-001°)
9.64495043132752e+003	(-1.29055503026972e+000dB,2.20043465708519e-001°)
9.64717151893845e+003	(-1.29055499909750e+000dB,2.19992805141993e-001°)
9.64939311803259e+003	(-1.29055496793974e+000dB,2.19942156367777e-001°)
9.65161522872772e+003	(-1.29055493679627e+000dB,2.19891519166601e-001°)
9.65383785114166e+003	(-1.29055490566722e+000dB,2.19840893754091e-001°)
9.65606098539225e+003	(-1.29055487455240e+000dB,2.19790279907330e-001°)
9.65828463159735e+003	(-1.29055484345191e+000dB,2.19739677624498e-001°)
9.66050878987487e+003	(-1.29055481236582e+000dB,2.19689087122438e-001°)
9.66273346034272e+003	(-1.29055478129399e+000dB,2.19638508180668e-001°)
9.66495864311886e+003	(-1.29055475023648e+000dB,2.19587941013604e-001°)
9.66718433832126e+003	(-1.29055471919325e+000dB,2.19537385398331e-001°)
9.66941054606793e+003	(-1.29055468816432e+000dB,2.19486841334246e-001°)
9.67163726647689e+003	(-1.29055465714971e+000dB,2.19436309036985e-001°)
9.67386449966621e+003	(-1.29055462614934e+000dB,2.19385788284850e-001°)
9.67609224575397e+003	(-1.29055459516326e+000dB,2.19335279294692e-001°)
9.67832050485829e+003	(-1.29055456419141e+000dB,2.19284781843600e-001°)
9.68054927709729e+003	(-1.29055453323394e+000dB,2.19234296149641e-001°)
9.68277856258916e+003	(-1.29055450229049e+000dB,2.19183821768811e-001°)
9.68500836145209e+003	(-1.29055447136155e+000dB,2.19133359360152e-001°)
9.68723867380430e+003	(-1.29055444044670e+000dB,2.19082908258567e-001°)
9.68946949976403e+003	(-1.29055440954610e+000dB,2.19032468904437e-001°)
9.69170083944956e+003	(-1.29055437865974e+000dB,2.18982041293521e-001°)
9.69393269297920e+003	(-1.29055434778759e+000dB,2.18931625201698e-001°)
9.69616506047127e+003	(-1.29055431692966e+000dB,2.18881220627157e-001°)
9.69839794204414e+003	(-1.29055428608594e+000dB,2.18830827789190e-001°)
9.70063133781619e+003	(-1.29055425525648e+000dB,2.18780446462458e-001°)
9.70286524790583e+003	(-1.29055422444105e+000dB,2.18730076645160e-001°)
9.70509967243151e+003	(-1.29055419363995e+000dB,2.18679718556580e-001°)
9.70733461151168e+003	(-1.29055416285306e+000dB,2.18629372190055e-001°)
