Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
36982.81797802663,-0.0183886752721082,-0.3854405798967574,6.975645929013741
37670.37989839089,-0.02844317931744907,-0.3769962253077386,6.857323541755591
38370.72454922788,-0.01756659488958658,-0.3737006267158167,6.735362076031294
39084.08957924022,-0.01698740102685299,-0.3713887279210942,6.618007893214127
39810.71705534973,-0.0176123431193962,-0.376884161777737,6.479928417035779
40550.85354483839,-0.01781614887731896,-0.3709671645462087,6.372898563316486
41304.75019901615,-0.01507817101657274,-0.3693537378351979,6.267220689065372
42072.66283844442,-0.01374534086222607,-0.3643779302829183,6.15059309776823
42854.85203974396,-0.0198741654626618,-0.3594413048692607,6.047881425423313
43651.58322401661,-0.01100500038808848,-0.3715188675894522,5.939476338517437
44463.12674691089,-0.01037367482299762,-0.3570872514255886,5.827412043443722
45289.75799036209,-0.01769710516134995,-0.3585325771425629,5.720328001703422
46131.75745603795,-0.008788639447616079,-0.3574465515242985,5.620101608450085
46989.41086052156,-0.01056728994368275,-0.3624597120830017,5.404326701388243
47863.00923226385,-0.01285228988261986,-0.365628575385317,5.444435151964754
48752.84901033866,-0.006634591855639404,-0.3471801841533748,5.300907817277931
49659.23214503363,-0.007474556818797628,-0.3553826152242987,5.365158300636324
50582.46620031143,-0.01323054484745288,-0.3402018431774985,5.069510309690031
51522.86445817567,-0.005518932271052612,-0.3512260626832075,5.006871570470196
52480.74602497728,-0.004381362219002711,-0.3414349627737865,4.962239399424838
53456.43593969719,-0.01550611922287316,-0.3438176266888157,4.85163954848062
54450.26528424214,-0.00223051528909942,-0.3355089405213271,4.780037930808831
55462.5712957911,-0.0001725880698845338,-0.3365377569002688,4.659214955071631
56493.69748123022,-0.01441403427243798,-0.3342852910752331,4.573366898672937
57543.99373371567,-9.643106742285141e-05,-0.3463694503334842,4.573717587520875
58613.81645140285,-0.0005341650550397802,-0.3310625277215121,4.3831640144235
59703.52865838366,-0.005739102499219053,-0.3291742553306307,4.321415038124641
60813.50012787176,0.002606583018183539,-0.331764700396821,4.260025713918651
61944.10750767812,0.001787064749147433,-0.339838059563918,4.179114496326207
63095.73444801931,0.004185285967672843,-0.3287206462967585,4.101720812584063
64268.77173170193,0.005110407410145257,-0.3351448954543752,3.985390844508444
65463.61740672747,0.0068096585374238,-0.335732688425569,3.989545925686954
66680.67692136219,0.002126892656984642,-0.3320420938775444,3.867390309393571
67920.36326171843,0.0062225720716782,-0.319808634881812,3.794964188043949
69183.09709189364,0.008024564383073826,-0.3260825890171132,3.723780843516767
70469.30689671467,0.006904127488190467,-0.3175234576641113,3.628243068301995
71779.42912713616,0.008642190379159803,-0.3183586714102009,3.576752032209058
73113.90834834172,0.01090576960956458,-0.3210068067669894,3.463138789146171
74473.19739059889,0.0118017564503315,-0.3174937949681994,3.415387451621342
75857.75750291836,0.01199867222909055,-0.3197096508583989,3.36128493651168
77268.05850957023,0.01411931699503303,-0.3129818194167832,3.291836121351587
78704.57896950985,0.01330912063131412,-0.314895389399899,3.220101222891515
80167.8063387679,0.01565399621093219,-0.3203158894340327,3.182446832630475
81658.23713585922,0.01522503919151331,-0.3202325162441161,3.136623899637669
83176.37711026709,0.01000292019193542,-0.3134890413448647,3.033965566153128
84722.74141405964,0.01857734846404827,-0.3084194675638737,2.994995772755544
86297.85477669702,0.02095823224770886,-0.3194437702405878,2.892495572871667
87902.25168308843,0.01538065099386743,-0.304251648546022,2.865220097822075
89536.47655495937,0.02207952107977049,-0.306288372001338,2.783978263456333
91201.08393559097,0.01827771670800553,-0.3033633727560945,2.706907895611437
92896.63867799363,0.0233822192326669,-0.3056943183177285,2.690987460000713
94623.7161365793,0.02432137842962376,-0.3084893581462549,2.630403497998373
96382.90236239704,0.02504627681679254,-0.3007996730728518,2.552060068438308
98174.79430199844,0.02494995625667965,-0.2998504776775298,2.46356604990828
100000,0.02031339253743185,-0.3001715180459107,2.541637082146281
101859.1388054117,0.02654898447802593,-0.296095915969109,2.332469003822496
103752.8415818013,0.02589799556414762,-0.295614104735839,2.356940167880507
105681.7509213658,0.02787516389646972,-0.2962950545466181,2.297598713216217
107646.5213629835,0.02385538175040322,-0.2885016000540637,2.179117763405962
109647.8196143185,0.02877751457856839,-0.294820543254698,2.194122184693754
111686.3247780561,0.02881321778986049,-0.2870433538315434,2.093890824073185
113762.7285823431,0.02680920581982067,-0.2890109515070329,2.096947189073376
115877.7356155126,0.03010831411743947,-0.286491625941085,2.011536593199835
118032.063565173,0.03017361218831974,-0.2858553006607638,1.983901433645585
120226.4434617413,0.03220218917463121,-0.2857063468384111,1.914392764406458
122461.6199265049,0.03143977120519711,-0.281494904134543,1.850896479951814
